CustomerID,Recency,Frequency,MonetaryValue,Recency_scaled,Frequency_scaled,MonetaryValue_scaled,Cluster
13194.0,135,3,60.7,0.4362399609381016,-0.3874176085250405,-0.2236151274337517,1
13196.0,10,110,1797.78,-0.8044066739463842,0.0729062998509797,-0.0122505157862718,1
13198.0,9,229,3384.09,-0.81433184702546,0.5848553194467405,0.1807686871879802,1
13199.0,3,120,9803.96,-0.8738828854999153,0.1159272258674302,0.9619263364484096,1
13200.0,18,46,870.09,-0.7250052893137771,-0.2024276266543034,-0.1251300818277038,1
13203.0,9,57,869.46,-0.81433184702546,-0.1551046080362078,-0.125206739037123,1
13207.0,14,8,250.26,-0.7647059816300806,-0.3659071455168152,-0.2005498248662843,1
13208.0,58,150,1205.9,-0.3279983661507416,0.2449900039167816,-0.0842693556450638,1
13209.0,29,329,5820.16,-0.6158283854439424,1.0150645796112454,0.4771850810766188,4
13210.0,93,22,353.48,0.0193826916169143,-0.3056778490937846,-0.1879902103325536,1
13211.0,9,56,1197.42,-0.81433184702546,-0.1594067006378529,-0.0853011860194683,1
13212.0,8,143,780.58,-0.8242570201045359,0.2148753557052663,-0.1360214894707403,1
13213.0,56,92,1518.43,-0.3478487123088934,-0.0045313669786311,-0.0462412958676287,1
13216.0,267,5,333.74,1.7463628073761186,-0.3788134233217504,-0.1903921362276887,0
13217.0,121,7,133.62,0.2972875378310392,-0.3702092381184603,-0.2147423596387542,1
13218.0,126,5,62.63999999999999,0.3469134032264186,-0.3788134233217504,-0.2233790718999846,1
13220.0,77,21,819.2900000000001,-0.1394200776482998,-0.3099799416954296,-0.1313113298253158,1
13221.0,239,66,847.41,1.468457961161994,-0.1163857746214024,-0.1278897413667951,0
13223.0,199,5,163.20000000000002,1.0714510379989584,-0.3788134233217504,-0.2111431211393573,0
13224.0,59,109,2150.85,-0.3180731930716657,0.0686042072493346,0.0307103745782339,1
13225.0,2,34,6083.04,-0.8838080585789913,-0.254052737874044,0.5091718226831594,1
13226.0,272,16,108.21,1.7959886727714982,-0.3314904047036549,-0.2178342004186621,0
13227.0,201,9,257.7,1.09130138415711,-0.3616050529151702,-0.1996445397264765,0
13228.0,80,2,358.0,-0.1096445584110721,-0.3917197011266855,-0.1874402252744984,1
13229.0,225,10,160.95,1.3295055380549314,-0.3573029603135251,-0.211416896887283,0
13230.0,3,612,2763.41,-0.8738828854999153,2.232556785876794,0.1052455177557388,4
13232.0,12,207,1357.6,-0.7845563277882324,0.4902092822105494,-0.0658107863293601,1
13233.0,73,43,605.12,-0.1791207699646033,-0.2153339044592385,-0.1573711306845398,1
13235.0,211,59,101.17000000000009,1.190553114947869,-0.1465004228329177,-0.2186908143143942,0
13236.0,24,39,727.27,-0.6654542508393217,-0.2325422748658187,-0.1425081495249273,1
13238.0,10,32,680.83,-0.8044066739463842,-0.262656923077334,-0.1481588809621144,1
13239.0,261,22,329.56,1.6868117689016633,-0.3056778490937846,-0.1909007507282796,0
13240.0,95,67,663.65,0.0392330377750661,-0.1120836820197573,-0.1502493108951651,1
13242.0,111,13,270.40000000000003,0.1980358070402803,-0.34439668250859,-0.1980992277270735,1
13243.0,202,58,600.07,1.101226557236186,-0.1508025154345628,-0.1579856051409953,0
13244.0,92,27,121.74,0.0094575185378384,-0.2841673860855593,-0.2161878955878021,1
13245.0,50,16,430.5,-0.4073997507833487,-0.3314904047036549,-0.1786185622857804,1
13246.0,17,143,1922.1,-0.734930462392853,0.2148753557052663,0.0028765068724512,1
13247.0,17,25,501.12,-0.734930462392853,-0.2927715712888494,-0.170025654144218,1
13248.0,124,26,465.68,0.3270630570682668,-0.2884694786872043,-0.1743379263693238,1
13249.0,91,23,711.41,-0.0004676545412373,-0.3013757564921395,-0.1444379643525283,1
13253.0,156,36,1030.4,0.6446685955986952,-0.2454485526707538,-0.1056238639832709,0
13255.0,3,14,390.66,-0.8738828854999153,-0.3400945899069449,-0.1834662181957186,1
13256.0,13,1,0.0,-0.7746311547091566,-0.3960217937283306,-0.231000988722237,1
13258.0,11,38,698.58,-0.7944815008673083,-0.2368443674674638,-0.1459990945062559,1
13259.0,61,87,292.32,-0.298222846913514,-0.0260418299868564,-0.195432043551726,1
13260.0,60,8,557.62,-0.3081480199925898,-0.3659071455168152,-0.1631508409185275,1
13261.0,268,9,944.1,1.7562879804551943,-0.3616050529151702,-0.1161246848926,0
13262.0,262,11,200.29,1.6967369419807392,-0.3530008677118801,-0.2066300800324393,0
13263.0,0,1677,7454.07,-0.903658404737143,6.814285406628771,0.6759961620958774,4
13265.0,52,91,2107.66,-0.3875494046251969,-0.0088334595802762,0.0254550969991617,1
13266.0,10,202,3717.67,-0.8044066739463842,0.4686988192023242,0.2213580711848982,1
13267.0,2,224,4404.44,-0.8838080585789913,0.5633448564385153,0.3049229469195447,1
13268.0,17,447,3167.64,-0.734930462392853,1.5227115066053611,0.1544314602375248,4
13269.0,0,320,5315.92,-0.903658404737143,0.97634574619644,0.4158301107948095,4
13270.0,365,1,590.0,2.719029769125556,-0.3960217937283306,-0.1592109037106007,0
13271.0,36,101,178.26,-0.5463521738904111,0.0341874664361742,-0.2093106487999077,1
13272.0,30,15,276.56,-0.6059032123648664,-0.3357924973052999,-0.197349690568308,1
13273.0,112,16,138.98,0.2079609801193562,-0.3314904047036549,-0.21409016496814,1
13276.0,63,30,590.9300000000001,-0.2783725007553622,-0.2712611082806241,-0.1590977430681248,1
13277.0,15,8,258.4,-0.7547808085510047,-0.3659071455168152,-0.1995593650493441,1
13278.0,40,46,542.73,-0.5066514815741076,-0.2024276266543034,-0.1649626279792449,1
13279.0,63,11,126.3,-0.2783725007553622,-0.3530008677118801,-0.2156330434053393,1
13280.0,121,85,814.86,0.2972875378310392,-0.0346460151901465,-0.1318503638534541,1
13282.0,17,40,1047.84,-0.734930462392853,-0.2282401822641737,-0.103501797741571,1
13283.0,59,7,93.66,-0.3180731930716657,-0.3702092381184603,-0.2196046169219152,1
13284.0,322,14,196.15,2.2922473267252923,-0.3400945899069449,-0.2071338274086226,0
13285.0,22,187,2709.12,-0.6853045969974735,0.4041674301776484,0.0986396131535664,1
13291.0,155,42,361.11,0.6347434225196193,-0.2196359970608836,-0.1870618063518099,0
13292.0,38,31,578.9399999999999,-0.5265018277322594,-0.2669590156789791,-0.1605566636092935,1
13294.0,189,54,873.74,0.9721993072081996,-0.168010885841143,-0.1246859567255131,0
13295.0,359,11,197.95,2.6594787306511,-0.3530008677118801,-0.2069148068102821,0
13296.0,136,5,87.4,0.4461651340171775,-0.3788134233217504,-0.2203663218916997,1
13297.0,7,59,2089.85,-0.8341821931836119,-0.1465004228329177,0.0232880098566918,1
13298.0,0,2,360.0,-0.903658404737143,-0.3917197011266855,-0.1871968690541199,1
13299.0,267,5,142.5,1.7463628073761186,-0.3788134233217504,-0.213661858020274,0
13300.0,164,22,365.29,0.7240699802313023,-0.3056778490937846,-0.186553191851219,0
13301.0,103,81,618.09,0.1186344224076732,-0.0518543855967267,-0.1557929655953857,1
13302.0,154,1,63.75,0.6248182494405434,-0.3960217937283306,-0.2232440091976746,0
13304.0,350,21,300.42,2.570152172939417,-0.3099799416954296,-0.1944464508591933,0
13305.0,3,81,2000.86,-0.8738828854999153,-0.0518543855967267,0.0124598748309537,1
13307.0,119,1,15.0,0.2774371916728874,-0.3960217937283306,-0.2291758170693988,1
13308.0,22,57,1367.61,-0.6853045969974735,-0.1551046080362078,-0.064592788446366,1
13309.0,6,107,1456.79,-0.8441073662626877,0.0600000220460445,-0.0537415345796919,1
13310.0,8,77,1083.63,-0.8242570201045359,-0.0690627560033068,-0.099146938177899,1
13311.0,3,26,598.57,-0.8738828854999153,-0.2884694786872043,-0.1581681223062792,1
13313.0,21,78,1555.32,-0.6952297700765494,-0.0647606634016618,-0.0417525903827487,1
13314.0,1,75,578.66,-0.8937332316580672,-0.0776669412065969,-0.1605907334801464,1
13316.0,36,88,5815.49,-0.5463521738904111,-0.0217397373852113,0.4766168443020351,1
13317.0,63,135,2140.07,-0.2783725007553622,0.1804586148921059,0.0293986845503942,1
13318.0,0,20,640.76,-0.903658404737143,-0.3142820342970747,-0.1530345228373962,1
13319.0,4,500,10664.34,-0.8639577124208395,1.7507224144925488,1.0666157488930057,4
13320.0,69,110,1491.7,-0.2188214622809068,0.0729062998509797,-0.0494937517529864,1
13321.0,71,11,567.36,-0.1989711161227551,-0.3530008677118801,-0.1619656961252845,1
13322.0,16,25,199.48,-0.7448556354719289,-0.2927715712888494,-0.2067286393016926,1
13323.0,2,21,787.85,-0.8838080585789913,-0.3099799416954296,-0.1351368896096647,1
13324.0,31,77,7072.8,-0.5959780392857905,-0.0690627560033068,0.6296039490240358,1
13325.0,81,12,675.3,-0.0997193853319962,-0.348698775110235,-0.1488317609114608,1
13327.0,38,109,3617.57,-0.5265018277322594,0.0686042072493346,0.2091780923549579,1
13328.0,315,17,1308.48,2.2227711151717613,-0.3271883121020098,-0.0717876151018542,0
13329.0,31,19,740.4,-0.5959780392857905,-0.3185841268987197,-0.140910515938143,1
13330.0,92,53,1140.93,0.0094575185378384,-0.172312978442788,-0.092174782464057,1
13332.0,13,21,350.9,-0.7746311547091566,-0.3099799416954296,-0.1883041398568418,1
13334.0,81,268,3536.82,-0.0997193853319962,0.7526369309108975,0.1993525849571789,1
13336.0,76,51,795.12,-0.1493452507273756,-0.1809171636460781,-0.1342522897485891,1
13338.0,153,24,431.82,0.6148930763614675,-0.2970736638904944,-0.1784579471803306,0
13339.0,200,54,860.12,1.0813762110780345,-0.168010885841143,-0.1263432125862902,0
13340.0,44,134,10736.48,-0.466950789257804,0.1761565222904609,1.0753936077620552,1
13341.0,260,42,775.85,1.6768865958225876,-0.2196359970608836,-0.1365970269319353,0
13343.0,172,22,303.93,0.8034713648639094,-0.3056778490937846,-0.1940193606924292,0
13344.0,67,119,2543.72,-0.2386718084390586,0.1116251332657851,0.0785140537282704,1
13345.0,276,22,377.6,1.8356893650878017,-0.3056778490937846,-0.1850553343147898,0
13347.0,69,8,341.36,-0.2188214622809068,-0.3659071455168152,-0.1894649490280469,1
13348.0,63,14,233.76,-0.2783725007553622,-0.3400945899069449,-0.2025575136844063,1
13349.0,10,16,247.32,-0.8044066739463842,-0.3314904047036549,-0.2009075585102406,1
13350.0,15,43,910.72,-0.7547808085510047,-0.2153339044592385,-0.120186300210716,1
13351.0,65,16,373.94,-0.2585221545972104,-0.3314904047036549,-0.1855006761980823,1
13352.0,7,27,389.28,-0.8341821931836119,-0.2841673860855593,-0.1836341339877798,1
13354.0,70,51,743.53,-0.208896289201831,-0.1809171636460781,-0.1405296634532507,1
13355.0,121,32,674.7,0.2972875378310392,-0.262656923077334,-0.1489047677775743,1
13356.0,79,42,768.24,-0.119569731490148,-0.2196359970608836,-0.1375229973504752,1
13357.0,256,90,609.95,1.637185903506284,-0.0131355521819212,-0.1567834254123259,0
13358.0,268,29,439.03,1.7562879804551943,-0.2755632008822692,-0.1775806480058664,0
13359.0,58,24,431.26,-0.3279983661507416,-0.2970736638904944,-0.1785260869220366,1
13362.0,2,169,3085.49,-0.8838080585789913,0.3267297633480376,0.1444356034854809,1
13363.0,17,60,992.5,-0.734930462392853,-0.1421983302312727,-0.1102354643594421,1
13364.0,66,20,0.0,-0.2485969815181345,-0.3142820342970747,-0.231000988722237,1
13365.0,8,132,2191.22,-0.8242570201045359,0.1675523370871708,0.0356225198865724,1
13366.0,49,1,56.16,-0.4173249238624246,-0.3960217937283306,-0.2241675460540107,1
13368.0,256,29,623.4,1.637185903506284,-0.2755632008822692,-0.155146854830281,0
13369.0,353,19,263.75,2.599927692176645,-0.3185841268987197,-0.1989083871598318,0
13370.0,365,44,721.32,2.719029769125556,-0.2110318118575935,-0.1432321342805531,0
13372.0,89,23,378.64,-0.0203180006993891,-0.3013757564921395,-0.184928789080193,1
13373.0,60,158,3312.25,-0.3081480199925898,0.279406744729942,0.1720273317519871,1
13375.0,80,38,772.9,-0.1096445584110721,-0.2368443674674638,-0.1369559773569935,1
13376.0,98,53,1019.76,0.0690085570122938,-0.172312978442788,-0.1069185190756841,1
13379.0,25,97,572.56,-0.6555290777602458,0.016979096029594,-0.1613329699523006,1
13381.0,20,173,3626.81,-0.7051549431556253,0.3439381337546178,0.2103023980931062,1
13382.0,280,15,222.99,1.8753900574041047,-0.3357924973052999,-0.2038679869311442,0
13384.0,30,155,4122.28,-0.6059032123648664,0.2665004669250069,0.2705902513485561,1
13385.0,329,35,534.57,2.361723538278824,-0.2497506452723989,-0.1659555213583889,0
13388.0,120,36,627.15,0.2873623647519633,-0.2454485526707538,-0.1546905619170714,1
13389.0,10,51,797.96,-0.8044066739463842,-0.1809171636460781,-0.1339067239156518,1
13390.0,74,13,544.08,-0.1691955968855274,-0.34439668250859,-0.1647983625304894,1
13391.0,203,1,59.8,1.1111517303152618,-0.3960217937283306,-0.223724637732922,0
13394.0,1,164,2312.8,-0.8937332316580672,0.3052193003398123,0.0504161445233771,1
13395.0,184,21,307.72,0.92257344181282,-0.3099799416954296,-0.193558200654812,0
13396.0,21,47,1325.29,-0.6952297700765494,-0.1981255340526583,-0.0697422060695736,1
13397.0,72,39,1539.18,-0.1890459430436792,-0.2325422748658187,-0.0437164750812026,1
13398.0,191,26,457.34,0.9920496533663512,-0.2884694786872043,-0.1753527218083019,0
13402.0,126,39,621.23,0.3469134032264186,-0.2325422748658187,-0.1554108963293916,1
13403.0,17,3,75.0,-0.734930462392853,-0.3874176085250405,-0.2218751304580459,1
13404.0,0,11,252.49,-0.903658404737143,-0.3530008677118801,-0.2002784826805624,1
13405.0,73,27,572.451,-0.1791207699646033,-0.2841673860855593,-0.1613462328663112,1
13408.0,1,501,27487.41,-0.8937332316580672,1.755024507094194,3.113615114073866,4
13410.0,8,30,988.91,-0.8242570201045359,-0.2712611082806241,-0.1106722887750214,1
13411.0,106,18,213.55,0.1484099416449009,-0.3228862195003648,-0.2050166282913303,1
13414.0,133,24,1390.5,0.4163896147799498,-0.2970736638904944,-0.0618075765041349,1
13416.0,43,19,712.5,-0.4768759623368799,-0.3185841268987197,-0.144305335212422,1
13417.0,4,28,640.83,-0.8639577124208395,-0.2798652934839142,-0.153026005369683,1
13418.0,11,314,5845.44,-0.7944815008673083,0.9505331905865696,0.4802611037022021,4
13419.0,63,16,221.06,-0.2783725007553622,-0.3314904047036549,-0.2041028256838093,1
13420.0,134,10,140.35,0.4263147878590257,-0.3573029603135251,-0.2139234659571808,1
13421.0,39,105,1848.98,-0.5165766546531835,0.0513958368427544,-0.0060205965445841,1
13422.0,50,128,2601.55,-0.4073997507833487,0.1503439666805905,0.0855506988405127,1
13425.0,107,78,1624.21,0.1583351147239767,-0.0647606634016618,-0.0333701853718137,1
13426.0,0,159,3550.7000000000003,-0.903658404737143,0.2837088373315871,0.2010414771266052,1
13427.0,18,29,582.6,-0.7250052893137771,-0.2755632008822692,-0.1601113217260009,1
13428.0,9,74,218.47,-0.81433184702546,-0.081969033808242,-0.2044179719891994,1
13429.0,10,67,1006.8,-0.8044066739463842,-0.1120836820197573,-0.1084954673837363,1
13430.0,18,54,648.6899999999999,-0.7250052893137771,-0.168010885841143,-0.1520696154235958,1
13431.0,66,46,1269.1,-0.2485969815181345,-0.2024276266543034,-0.0765792990811055,1
13434.0,73,10,534.24,-0.1791207699646033,-0.3573029603135251,-0.1659956751347513,1
13435.0,4,103,3794.49,-0.8639577124208395,0.0427916516394643,0.2307053836096336,1
13436.0,1,12,196.89,-0.8937332316580672,-0.348698775110235,-0.2070437856070826,1
13437.0,13,167,3408.06,-0.7746311547091566,0.3181255781447475,0.1836853114892156,1
13439.0,254,54,283.71,1.617335557348132,-0.168010885841143,-0.1964796920804551,0
13441.0,91,13,296.64,-0.0004676545412373,-0.34439668250859,-0.1949063941157085,1
13447.0,22,62,1104.23,-0.6853045969974735,-0.1335941450279826,-0.0966403691080012,1
13448.0,16,199,3465.67,-0.7448556354719289,0.455792541397389,0.1906951874172163,1
13449.0,23,19,291.88,-0.6753794239183977,-0.3185841268987197,-0.1954855819202092,1
13450.0,26,71,2043.72,-0.64560390468117,-0.0948753116131771,0.0176749986336634,1
13451.0,25,444,2916.45,-0.6555290777602458,1.509805228800426,0.1238671357390961,4
13452.0,258,2,590.0,1.6570362496644355,-0.3917197011266855,-0.1592109037106007,0
13453.0,165,17,356.98,0.7339951533103781,-0.3271883121020098,-0.1875643369468914,0
13455.0,24,53,1007.35,-0.6654542508393217,-0.172312978442788,-0.1084285444231323,1
13456.0,17,65,1737.8200000000002,-0.734930462392853,-0.1206878672230474,-0.0195463352732171,1
13458.0,6,394,9537.92,-0.8441073662626877,1.2947005987181737,0.9295550920136711,4
13460.0,28,17,183.44,-0.6257535585230182,-0.3271883121020098,-0.2086803561891276,1
13461.0,38,27,1445.0,-0.5265018277322594,-0.2841673860855593,-0.0551761194988227,1
13462.0,182,10,143.25,0.9027230956546682,-0.3573029603135251,-0.2135705994376321,0
13464.0,57,41,674.68,-0.3379235392298175,-0.2239380896625286,-0.1489072013397781,1
13466.0,99,18,297.95,0.0789337300913697,-0.3228862195003648,-0.1947469957913607,1
13467.0,10,99,1083.71,-0.8044066739463842,0.0255832812328841,-0.0991372039290839,1
13468.0,1,306,5656.75,-0.8937332316580672,0.9161164497734092,0.4573016610905993,4
13470.0,98,10,165.0,0.0690085570122938,-0.3573029603135251,-0.2109241005410167,1
13471.0,0,260,2531.58,-0.903658404737143,0.7182201900977371,0.0770368814705733,1
13473.0,60,22,417.54,-0.3081480199925898,-0.3056778490937846,-0.1801955105938326,1
13474.0,235,64,229.59,1.4287572688456904,-0.1249899598246925,-0.2030649114038954,0
13475.0,190,86,1431.78,0.9821244802872752,-0.0303439225885014,-0.0567847041155241,0
13476.0,178,61,1092.77,0.8630224033383647,-0.1378962376296276,-0.0980348002507696,0
13477.0,37,81,1441.53,-0.5364270008113352,-0.0518543855967267,-0.0555983425411793,1
13479.0,197,16,291.0,1.0516006918408063,-0.3314904047036549,-0.1955926586571757,0
13481.0,45,112,1776.81,-0.4570256161787281,0.0815104850542698,-0.0148021057569396,1
13482.0,231,11,184.64,1.3890565765293867,-0.3530008677118801,-0.2085343424569005,0
13483.0,65,10,140.34,-0.2585221545972104,-0.3573029603135251,-0.2139246827382827,1
13484.0,240,8,313.8,1.4783831342410698,-0.3659071455168152,-0.1928183977448616,0
13485.0,232,23,454.24,1.3989817496084629,-0.3013757564921395,-0.1757299239498884,0
13486.0,77,69,1122.41,-0.1394200776482998,-0.1034794968164672,-0.0944282610647613,1
13487.0,57,34,575.4,-0.3379235392298175,-0.254052737874044,-0.1609874041193633,1
13488.0,16,427,8910.61,-0.7448556354719289,1.4366696545724602,0.8532251967108754,4
13489.0,104,14,449.52,0.1285595954867491,-0.3400945899069449,-0.1763042446299815,1
13491.0,51,86,1215.82,-0.3974745777042728,-0.0303439225885014,-0.0830623087919868,1
13492.0,135,50,1269.84,0.4362399609381016,-0.1852192562477232,-0.0764892572795655,1
13493.0,274,8,618.63,1.8158390189296496,-0.3659071455168152,-0.1557272594158835,0
13494.0,311,18,316.26000000000005,2.1830704228554576,-0.3228862195003648,-0.1925190695937962,0
13495.0,7,52,1990.12,-0.8341821931836119,-0.1766150710444331,0.0111530519275215,1
13496.0,10,36,617.93,-0.8044066739463842,-0.2454485526707538,-0.155812434093016,1
13497.0,282,20,321.05,1.895240403562257,-0.3142820342970747,-0.1919362314459898,0
13499.0,17,45,1146.96,-0.734930462392853,-0.2067297192559484,-0.0914410634596161,1
13500.0,22,67,1136.77,-0.6853045969974735,-0.1120836820197573,-0.0926809634024442,1
13501.0,242,53,1310.47,1.4982334803992214,-0.172312978442788,-0.0715454756625777,0
13502.0,16,18,292.0,-0.7448556354719289,-0.3228862195003648,-0.1954709805469865,1
13503.0,70,17,216.85,-0.208896289201831,-0.3271883121020098,-0.204615090527706,1
13504.0,63,22,295.93,-0.2783725007553622,-0.3056778490937846,-0.1949927855739429,1
13505.0,67,227,4282.88,-0.2386718084390586,0.5762511342434504,0.2901317558449439,1
13506.0,311,29,452.82,2.1830704228554576,-0.2755632008822692,-0.1759027068663571,0
13507.0,2,162,2479.16,-0.8838080585789913,0.2966151151365222,0.0706585149344547,1
13508.0,243,12,110.97,1.5081586534782974,-0.348698775110235,-0.2174983688345399,0
13509.0,8,44,979.72,-0.8242570201045359,-0.2110318118575935,-0.1117905106076602,1
13510.0,0,117,1785.16,-0.903658404737143,0.103020948062495,-0.0137860935368597,1
13512.0,260,15,251.21,1.6768865958225876,-0.3357924973052999,-0.2004342306616045,0
13513.0,126,10,205.1,0.3469134032264186,-0.3573029603135251,-0.2060448083224292,1
13514.0,73,4,152.20000000000002,-0.1791207699646033,-0.3831155159233954,-0.2124815803514386,1
13515.0,72,59,891.12,-0.1890459430436792,-0.1465004228329177,-0.1225711911704246,1
13516.0,20,44,1389.41,-0.7051549431556253,-0.2110318118575935,-0.0619402056442411,1
13517.0,59,143,2109.07,-0.3180731930716657,0.2148753557052663,0.0256266631345285,1
13518.0,85,38,659.4399999999999,-0.0600186930156927,-0.2368443674674638,-0.1507615757390617,1
13519.0,49,9,110.8,-0.4173249238624246,-0.3616050529151702,-0.2175190541132721,1
13520.0,58,95,3487.75,-0.3279983661507416,0.0083749108263039,0.1933818400901941,1
13521.0,0,436,1093.65,-0.903658404737143,1.4753884879872656,-0.0979277235138031,4
13522.0,29,5,125.8,-0.6158283854439424,-0.3788134233217504,-0.2156938824604339,1
13523.0,32,177,3755.38,-0.5860528662067147,0.361146504161198,0.2259465527201335,1
13524.0,40,27,680.1800000000001,-0.5066514815741076,-0.2841673860855593,-0.1482379717337374,1
13525.0,14,6,628.78,-0.7647059816300806,-0.3745113307201053,-0.154492226597463,1
13527.0,33,224,2263.76,-0.5761276931276388,0.5633448564385153,0.0444490499996981,1
13529.0,78,15,307.76,-0.1294949045692239,-0.3357924973052999,-0.1935533335304045,1
13531.0,204,22,483.8,1.1210769033943375,-0.3056778490937846,-0.1721331190126953,0
13532.0,33,66,210.31,-0.5761276931276388,-0.1163857746214024,-0.2054108653683434,1
13533.0,182,76,270.79,0.9027230956546682,-0.0733648486049519,-0.1980517732640997,0
13534.0,1,342,5613.08,-0.8937332316580672,1.070991783432631,0.4519879780186364,4
13536.0,0,179,3448.29,-0.903658404737143,0.369750689364488,0.1885804218621277,1
13538.0,42,25,1280.85,-0.4868011354159558,-0.2927715712888494,-0.0751495812863822,1
13539.0,85,38,605.84,-0.0600186930156927,-0.2368443674674638,-0.1572835224452036,1
13544.0,39,87,291.41,-0.5165766546531835,-0.0260418299868564,-0.1955427706319981,1
13546.0,11,98,626.99,-0.7944815008673083,0.0212811886312391,-0.1547100304147017,1
13548.0,95,124,682.41,0.0392330377750661,0.1331355962740104,-0.1479666295480154,1
13549.0,25,52,916.12,-0.6555290777602458,-0.1766150710444331,-0.1195292384156943,1
13551.0,318,4,91.8,2.252546634408989,-0.3831155159233954,-0.2198309382068672,0
13552.0,65,121,3539.53,-0.2585221545972104,0.1202293184690752,0.1996823326357916,1
13555.0,73,136,4149.28,-0.1791207699646033,0.1847607074937509,0.2738755603236649,1
13557.0,27,34,584.06,-0.6356787316020941,-0.254052737874044,-0.1599336716851247,1
13558.0,5,175,605.06,-0.8540325393417636,0.3525423189579079,-0.1573784313711512,1
13560.0,6,33,174.37,-0.8441073662626877,-0.258354830475689,-0.2097839766485437,1
13561.0,215,14,141.86,1.2302538072641724,-0.3400945899069449,-0.2137397320107951,0
13562.0,81,82,1799.33,-0.0997193853319962,-0.0475522929950816,-0.0120619147154785,1
13563.0,83,49,777.53,-0.0798690391738444,-0.1895213488493682,-0.1363926077068174,1
13564.0,143,85,647.74,0.5156413455707087,-0.0346460151901465,-0.1521852096282755,1
13565.0,18,38,240.22,-0.7250052893137771,-0.2368443674674638,-0.201771473092584,1
13566.0,40,176,874.71,-0.5066514815741076,0.3568444115595529,-0.1245679289586296,1
13568.0,172,44,192.85,0.8034713648639094,-0.2110318118575935,-0.2075353651722471,0
13569.0,16,85,373.75,-0.7448556354719289,-0.0346460151901465,-0.1855237950390182,1
13570.0,242,27,239.49,1.4982334803992214,-0.2841673860855593,-0.2018602981130221,0
13571.0,12,341,2092.32,-0.7845563277882324,1.066689690830986,0.0235885547888592,1
13572.0,205,33,1384.25,1.1310020764734137,-0.258354830475689,-0.0625680646928175,0
13573.0,49,26,294.4,-0.4173249238624246,-0.2884694786872043,-0.1951789530825324,1
13575.0,22,46,732.0699999999999,-0.6853045969974735,-0.2024276266543034,-0.1419240945960191,1
13576.0,9,130,6703.3,-0.81433184702546,0.1589481518838807,0.5846438873091213,1
13577.0,24,85,1658.3,-0.6654542508393217,-0.0346460151901465,-0.0292221785954634,1
13579.0,14,23,467.04,-0.7647059816300806,-0.3013757564921395,-0.1741724441394665,1
13581.0,308,10,118.0,2.15329490361823,-0.3573029603135251,-0.2166429717199098,0
13583.0,155,53,781.03,0.6347434225196193,-0.172312978442788,-0.1359667343211552,0
13584.0,306,24,142.4,2.1334445574600784,-0.2970736638904944,-0.2136740258312929,0
13587.0,31,11,347.0,-0.5959780392857905,-0.3530008677118801,-0.1887786844865797,1
13588.0,15,180,2445.12,-0.7547808085510047,0.3740527819661331,0.0665165920636139,1
13589.0,14,21,379.65,-0.7647059816300806,-0.3099799416954296,-0.1848058941889019,1
13590.0,10,89,1976.12,-0.8044066739463842,-0.0174376447835663,0.0094495583848725,1
13591.0,64,58,1117.13,-0.2684473276762863,-0.1508025154345628,-0.0950707214865603,1
13592.0,35,16,247.96,-0.556277346969487,-0.3314904047036549,-0.2008296845197195,1
13593.0,107,129,1990.28,0.1583351147239767,0.1546460592822356,0.0111725204251518,1
13594.0,52,26,396.97,-0.3875494046251969,-0.2884694786872043,-0.1826984293204247,1
13596.0,5,166,697.04,-0.8540325393417636,0.3138234855431024,-0.1461864787959473,1
13598.0,46,41,167.42000000000002,-0.4471004430996522,-0.2239380896625286,-0.2106296395143588,1
13599.0,0,264,5030.6,-0.903658404737143,0.7354285605043173,0.381112912395623,1
13600.0,311,19,219.52,2.1830704228554576,-0.3185841268987197,-0.2042902099735007,0
13601.0,44,99,693.32,-0.466950789257804,0.0255832812328841,-0.1466391213658511,1
13602.0,64,23,428.89,-0.2684473276762863,-0.3013757564921395,-0.178814464043185,1
13603.0,25,27,164.34,-0.6555290777602458,-0.2841673860855593,-0.2110044080937416,1
13606.0,28,43,280.54,-0.6257535585230182,-0.2153339044592385,-0.1968654116897549,1
13607.0,39,98,678.01,-0.5165766546531835,0.0212811886312391,-0.148502013232848,1
13610.0,11,228,1115.43,-0.7944815008673083,0.5805532268450955,-0.095277574273882,1
13611.0,88,76,1158.2,-0.030243173778465,-0.0733648486049519,-0.0900734015010893,1
13614.0,23,201,1610.46,-0.6753794239183977,0.4643967266006791,-0.0350432593869154,1
13615.0,312,24,399.99,2.192995595934533,-0.2970736638904944,-0.1823309614276533,0
13617.0,39,44,544.18,-0.5165766546531835,-0.2110318118575935,-0.1647861947194705,1
13618.0,173,13,177.34,0.8133965379429853,-0.34439668250859,-0.2094225926612818,0
13621.0,116,19,213.85,0.2476616724356597,-0.3185841268987197,-0.2049801248582736,1
13623.0,30,86,672.44,-0.6059032123648664,-0.0303439225885014,-0.1491797603066019,1
13626.0,252,19,257.23,1.5974852111899804,-0.3185841268987197,-0.1997017284382655,0
13627.0,58,94,1624.02,-0.3279983661507416,0.0040728182246589,-0.0333933042127496,1
13629.0,22,59,7792.36,-0.6853045969974735,-0.1465004228329177,0.7171586499917867,1
13630.0,4,80,1995.68,-0.8639577124208395,-0.0561564781983717,0.0118295822201735,1
13631.0,99,12,3021.77,0.0789337300913697,-0.348698775110235,0.1366822743042242,1
